Nombre,Numero_Expediente,Edad
Guadalupe Garza Cuevas,4292322432,22
Carlos Reyes Leo,7045406057,18
Carlos Coronado Nuñez,5361572692,19
Julián Flores Piña,1277928527,23
Rosa Garza Peña,8696352576,25
Regina Arredondo Jimenez,4642309152,18
Susana Cadena González,5393550608,18
Fernanda Balderrama Fernandez,5848887199,21
Domingo Ramirez Moreno,3953017446,25
Elvia Peña Arroyo,3232159454,22
Mariana Arvizu Elías,9012139083,25
Adán Piña Durazo,5515892424,24
Ernesto Ochoa Durazo,8592778090,24
Isabel Leo Martínez,1325408716,18
Sebastián Pérez Islas,9715127284,25
César Garza Mendez,0972694122,20
Guadalupe Coronado González,7184393412,23
Kenia Yanes Ramirez,4279953220,22
Armando Pulido Chávez,7791194572,23
Ana Tellez Ortiz,3167369331,22
Domingo Ortiz Pulido,4115674913,20
Adán Ramirez Mata,2700732971,25
Kim González Pino,6832791722,23
Kevin Monteverde García,3850540791,20
Ana Monteverde Camacho,1032691409,25
Fernanda Pino Elías,5913589665,19
Karla Domínguez Ramos,5372152982,18
Luis Castañeda Alemán,5289394987,20
Domingo Piña Cruz,4584103477,24
Kimberly Coronado Coronado,0802034689,20
Alberto López Islas,5727225240,25
Karina Arvizu Encinas,3632986617,22
Julio Castañeda Rojas,6144231666,25
José Elías Arvizu,4401362318,18
Adán Fernandez García,3803377380,21
Rafael Aldama Arvizu,2403879433,23
Isabel Tellez Cadena,8372330828,20
José Caro Camacho,4143447137,24
Armando Rodríguez Rosas,1653916558,25
Karen Martínez Camacho,4651569632,22
Rafael Reyes Orozco,5342929457,19
Karen Chávez Vazquez,6238730775,25
Karina Elías Ozuna,5074607657,24
César Andre Wong,9174628447,25
Fernanda Piña Arroyo,9090370510,25
Carlos Garza Encinas,0605031142,24
Adán Arredondo Mendez,3996346377,20
Eva Valle Galaz,0396046488,18
Kenia Flores Valle,0498913924,24
Domingo Valenzuela Galaz,3311277916,20
Julio Heras Córdova,2281628932,24
Mariana Valle Almada,1168425943,18
Kimberly Calles Mendoza,3990708738,23
Mariana Caro Pérez,8082284111,23
Brian Espinoza Medina,6290321346,19
Susana Mancera Rojas,1241500747,20
Karina Rodríguez Arroyo,9134870805,25
Domingo Encinas Verduzco,0331459984,23
América García Cabada,6375411450,22
Ada Orozco Pérez,9109028436,22
José Escalante Arroyo,4651671394,20
Adán Flores Balderrama,1552155101,18
Regina Balderrama Fernandez,3773286992,24
Rafael Martínez Escalante,5243639964,24
Kenia Cabada Cabada,0401367400,22
María Rosales Yanes,5543365469,20
Alberto Mancera Castañeda,7836488877,19
César Ozuna Ochoa,4541162307,25
Rafael Aldama Coronado,8177396449,20
Mario Arvizu Vazquez,0648934602,23
Isabel Coronado Balderrama,0698978957,20
César Vazquez Martínez,0652305282,21
Lourdes Verduzco Coronado,1692574761,19
Alan Escalante Rosas,5007922010,24
Rosa Leo García,0426142907,20
Julián Rosales Ramirez,1314085805,25
Kimberly Ortiz Ramos,8934056458,22
Karla Córdova Mendez,9167234116,19
Rosa Ramirez Piña,9084889944,18
Armando Gutierrez Wong,3697848261,18
Armando García Wong,9883618259,22
Eva Cuevas Camacho,4807689814,18
Czarina Ozuna Orozco,7477505109,22
Ana Cadena Elías,7063081512,22
Alberto Lobo Piña,9724781187,25
Brian Almada Lobo,8664496838,24
Karina Rosales Tellez,5292857926,23
Kevin Rodríguez Cabada,0166288097,18
Mariana Durazo Arvizu,7198102547,20
Brian Balderrama González,4910370065,19
Ema Andre Ramirez,0210081457,24
Ada Ramos Islas,9132370902,25
Mario Arroyo Moreno,3434985268,21
Alan Elías Fernandez,3014559387,23
Czarina Rodríguez Escalante,2566503384,20
Elvia Ozuna Ochoa,7808065033,19
Julián Fernandez Pérez,1167753643,23
Alberto Mendez Ozuna,6622343182,24
Domingo Cabada Espinoza,7243450980,21
Carlos Islas Rosas,4864107780,18
Juan Romero Arredondo,4687522031,18
Juan Wong Coronado,3534312182,22
César Valle Tellez,0943253501,22
Adán Rosales Elías,2118951985,19
Regina Nuñez García,9514904822,22
Teresa Piña Yanes,7048197337,20
Rafael Martínez Mendez,3689185925,21
Sebastián Rojas Córdova,5179639470,24
Alberto Verduzco Mancera,7666519551,24
Domingo González Orozco,3697027663,25
Ernesto Vazquez Espinoza,6684409222,18
Regina Coronado Jimenez,2378318171,20
Carlos Romero Reza,0529705931,18
Armando Castañeda Romero,0487054014,22
Carlos Ayala Ramos,5071278533,18
Czarina Reza Balderrama,7715936176,22
Raquel Mata Castañeda,8598530230,18
Domingo Islas Balderrama,9873358632,24
Mario Valle González,7549675179,21
Domingo Monteverde Domínguez,2169370974,25
Armando Cabada Arvizu,0494475400,25
Alan Cabada Ayala,2973656160,23
Karina Domínguez Reyes,9539054883,20
Raquel Domínguez Ozuna,1328674184,24
Regina Ayala Ramos,5253787841,23
Kimberly Chávez Domínguez,5557263775,23
Carlos García Balderrama,2398107319,22
Isabel Durazo Alemán,3312016693,21
Teresa Mendoza Andre,8205083685,20
Kevin Peña Pino,5892860364,22
Juan Domínguez Monteverde,8991260346,19
Alan Ochoa Piña,6960910824,22
Kim Ortiz Ayala,4918401681,18
Mariana Heras Galaz,0706567228,18
Raquel Pulido Balderrama,6014243029,24
América Alemán Lobo,0237735441,24
Czarina Monteverde Arvizu,5349372899,19
Guadalupe Yanes Reyes,1661312201,20
Kevin Cruz Rosas,1940726577,23
Alan Orozco Arroyo,4232830694,23
Rosa Ayala Peña,7728969780,19
Fernanda Cruz Islas,9953678358,22
Julián Romero Espinoza,8705523334,23
Rafael Valle Orozco,5308400572,18
Kevin Escalante Piña,7204473693,22
Domingo Leo Encinas,9929075680,19
Julio Vazquez Romero,7681047684,22
Karla Lobo Fernandez,7282214864,22
César Ozuna Garza,1031671084,18
Eva Nuñez Almada,4952132220,23
Adán Calles Calles,2279762487,19
Alan Almada Monteverde,5829090436,23
Teresa Elías Wong,0650145880,25
Sebastián Flores Islas,9315924926,18
María Ramirez Leo,2727400492,25
Ada López Ozuna,6186822424,25
Sebastián Martínez Arredondo,8318927050,19
José Vazquez Castañeda,7045842102,19
Alan Durazo Mata,5600178057,19
Adán Ozuna Mendez,1920086176,18
Elvia Cabada Verduzco,9366208852,23
Ada Andre Rodríguez,9931256096,18
Rafael Gutierrez Vazquez,4880667466,21
Teresa Córdova Jimenez,2272457926,20
Kenia Fernandez Yanes,0465970451,20
Julián Córdova Leo,8945757165,19
Raquel Mendez Rosales,4289908029,21
Karen García Garza,7644833664,24
Czarina Valenzuela Rojas,6182165575,21
Juan Peña Ortiz,1129981525,23
Rafael Vazquez Wong,7186692076,24
Adán Pérez Balderrama,0618376597,19
Mario Ramirez Alemán,5756260937,22
Armando Medina Mancera,4555009627,25
Rosa Gutierrez Tellez,6379990768,18
Alberto Elías Pérez,9172440671,21
Czarina García Islas,8274745121,22
Kenia Pérez Mata,2995768665,21
Teresa Reyes Lobo,5520489321,24
Karen Camacho López,3884008749,19
César Vazquez Flores,7456077100,20
Ema García Calles,2576584397,19
Ernesto Orozco Leo,6582144038,24
Karla Tellez Valenzuela,5623038352,25
Socorro Rosales Reyes,6855713466,21
Alan Mata Ortiz,2572838787,22
Raquel Camacho Garza,7330053451,19
Kevin Flores Cabada,2917588197,25
Carlos Rosas Chávez,5937295834,23
Teresa Vazquez Martínez,2432086132,19
Domingo Rosales Verduzco,8072730175,22
Sebastián Nuñez Chávez,2130759910,18
José Rodríguez Ochoa,8663263346,18
Guadalupe Ozuna Chávez,6891003289,20
Fernanda Tellez Rosales,0585214673,21
Alberto Andre Galaz,6973690943,25
Brian Cruz Flores,7450184267,19
Luis Martínez Reyes,9051986283,19
Elvia Alemán Tellez,0150906682,23
Carlos Wong Arroyo,4468059403,24
Alan Galaz Mendez,4372373287,19
Julián Pino Escalante,4561433163,24
Guadalupe Mendez Durazo,2136484890,20
Julio Arroyo Alemán,5364728457,24
Mario Ramirez Caro,6530728189,22
Czarina Domínguez Piña,9520859178,22
Teresa Ochoa Camacho,6341739345,18
Regina Jimenez Piña,2927820053,18
Domingo Piña Arvizu,8536509600,20
Kenia Medina Mancera,7799611618,20
Ada Elías Wong,4679678560,23
Armando Flores Ramirez,2045613490,24
Armando Cruz Durazo,3710103045,19
Lourdes Nuñez Castañeda,6995335085,23
Armando Valle Cano,7834282583,22
Karla Arroyo Romero,1394593433,23
América Ozuna Ortiz,2117098250,20
Domingo Martínez Rojas,1173173280,22
América Pino Cadena,3408307116,20
Ernesto Ozuna Andre,9485537259,19
Rafael Mendoza Valle,1691978636,20
Mariana Reza Verduzco,9222897363,24
Rosa Flores Valenzuela,9269107211,25
Armando Peña Peña,5704935154,24
Kim Mendoza Cruz,6985885966,22
Kimberly Cano Tellez,2659745404,24
Adán Reza Pulido,5732918817,20
Carlos Pérez Durazo,9613147128,22
Ema Camacho Galaz,7168947594,25
Czarina Jimenez Caro,8795151018,24
Rafael Heras González,4850773610,21
Kevin Galaz Verduzco,3995256739,25
Juan Romero Rodríguez,2066503332,19
Karla Espinoza Ramirez,6019933080,23
Karen Ramirez Rosales,1658177769,19
Karla Jimenez Cuevas,0411393810,21
América Rosas Domínguez,0151959487,23
América Cabada Mata,3431285655,24
Brian Gutierrez Alemán,7079944600,22
Lourdes Pulido Mancera,8671567085,25
Regina Espinoza Rosales,4043273489,21
Julián Romero Pino,9917722807,20
Brian Rojas Ochoa,3229456337,20
Kimberly Ochoa Córdova,9454064751,19
Socorro Moreno Andre,0441532772,21
Lourdes Ochoa Camacho,6637553058,18
Rosa Caro Peña,5102135785,20
Isabel Ozuna Cadena,2904600441,20
Carlos Caro Rosales,8988564375,21
Sebastián Mancera Heras,6848880112,22
Alan Yanes Vazquez,6339014237,19
Rosa Verduzco Rosales,2264904344,19
Sebastián Mendoza Rosales,4716539945,20
Susana Ayala Monteverde,3270743483,22
Guadalupe Garza Coronado,8829129905,20
Domingo Fernandez Durazo,2191966915,19
Carlos Camacho Galaz,3601520992,24
Mario Almada Cabada,2416153611,18
Karen Ayala Rosas,1662771144,20
Julio Mendoza Cuevas,8758368165,20
Ernesto Espinoza Cabada,4640626793,23
Socorro Romero Valenzuela,1897590446,24
Kimberly Verduzco Moreno,2946729458,24
Mario Almada Galaz,2823612112,18
Carlos Elías Rosales,9585953411,23
Karla Cuevas Reza,4858515828,19
Susana Medina Coronado,5389365750,22
Ernesto Mata Chávez,0560678405,25
Guadalupe Valenzuela Andre,0450163717,21
Kimberly Monteverde Vazquez,4470320918,20
César González Verduzco,0615540764,25
Kevin Balderrama Leo,7078233123,18
Carlos Arredondo Camacho,1809341770,21
Luis Pérez Chávez,3326179841,22
Mario Mendoza Gutierrez,7704061215,18
Isabel Gutierrez Cano,3110838765,18
Alberto Garza Calles,7906666738,24
Domingo Ramirez Durazo,0780978390,25
Elvia Medina Fernandez,8939895975,21
Kimberly Moreno Moreno,3518262222,22
Ada Balderrama Leo,3006788035,23
Lourdes Heras Domínguez,1807066526,23
César Vazquez Rosas,6883346382,18
Raquel Ramirez Durazo,0418549834,21
Ernesto Tellez Ramirez,4888044535,24
José Peña Lobo,7932201464,24
Socorro Alemán García,2587323811,19
Socorro García Durazo,8190982193,23
Regina Ramirez Almada,5649485431,19
Kevin Wong Reyes,4691557208,19
Carlos Islas Rojas,9550391086,22
Fernanda Reyes Romero,6065389543,25
Karen Pérez Tellez,7800251681,24
Kevin Rosas Martínez,6742841385,22
Luis Leo Mancera,1376210864,24
Isabel Arvizu Durazo,4968670239,20
Sebastián Valle Durazo,7823334257,19
Alberto Domínguez Elías,9969547212,21
Sebastián Andre Moreno,8094757612,24
Kevin Encinas Coronado,0433951739,19
Alberto González Balderrama,8318080591,21
Karina Gutierrez Reyes,4250819040,24
Juan Cuevas Valenzuela,4411395622,25
Ernesto Yanes Balderrama,0915588634,24
Luis Wong Ramirez,6246096224,21
Mariana Ayala Coronado,8450840049,23
Kenia Cano Reyes,4930624598,23
Julián Escalante González,3248271486,22
Sebastián Mancera Gutierrez,0120244360,21
José Escalante Flores,6220173178,24
Luis Piña Ortiz,0870831267,19
Ada Garza Nuñez,7602844710,23
Rosa Mendez Lobo,7926450651,18
Socorro Lobo Camacho,6317188590,21
Julián Durazo Escalante,1159266847,18
Carlos García Rosas,5537292048,21
Ada Reza Flores,4469392167,24
Fernanda Mendez Garza,2716036946,20
Julio Elías Romero,2220820169,21
Kevin Valle Alemán,9375484128,25
Alberto Rodríguez Cano,3064904749,21
Brian Monteverde Camacho,1916964168,25
Juan Pérez Arredondo,7592985850,24
Juan Almada Rosales,3786114943,25
Julio Ozuna Ramirez,5687944963,22
Socorro Pulido Coronado,2095671955,21
Julio Cabada Mata,7117212372,24
Alberto Cano Arredondo,3401072775,24
Carlos Ortiz Flores,7800064420,20
Carlos Jimenez Pino,0120928922,22
Adán Ortiz Escalante,3765020884,25
Adán Rosales Rosas,1321309786,21
Lourdes Nuñez Aldama,5231212011,21
César Flores Cano,7639249519,20
Rafael Cano Rosas,7965613357,24
María Aldama Galaz,7342076824,20
María Garza Cruz,9573104810,24
Alan Verduzco Gutierrez,2708641927,21
Rosa Peña Piña,5226815818,21
Mariana Domínguez Rosales,2699246406,18
Mariana Arredondo Durazo,1834070233,19
José Arroyo Encinas,8645403791,23
Eva Encinas Martínez,0104653392,21
América Arredondo Gutierrez,6812085293,19
Karina Chávez Jimenez,0009990572,20
Kenia Calles Cruz,0406057886,19
Juan Wong Flores,8750144070,21
José Reza Flores,7344111716,25
Juan Jimenez Pino,8421893484,23
Armando Escalante Arroyo,2723462785,18
Sebastián Aldama Andre,3508232129,21
Rosa López Orozco,4319749241,20
Luis Cano Cano,7866252124,21
Armando Escalante Escalante,1041897639,20
Brian Ortiz Islas,2693042448,24
Mario Fernandez Arroyo,0439597243,23
Ernesto Rojas Heras,9066175058,20
Eva Peña Moreno,1736026063,24
César Almada Moreno,0485904807,19
Adán Cadena Cadena,4297534575,18
Juan Mancera Arvizu,3880392906,20
Kenia Coronado Chávez,1961871517,21
Rosa Garza Andre,8556280685,25
Susana Heras Escalante,7908699870,18
Ana Ramos Arredondo,8528237254,23
Julián Leo Elías,6713916763,24
Eva Domínguez Reza,2439697488,20
Regina Ramos Arvizu,3115370566,21
Rafael Domínguez Nuñez,9557970378,21
Isabel Caro Cuevas,0151721219,20
Ernesto Flores López,9733230482,22
Ernesto Ortiz Mancera,7458446209,25
Rafael Rodríguez Vazquez,4830055735,20
Kenia Valle Arredondo,5719516537,23
Ada Medina Tellez,1377496008,20
Isabel Fernandez Leo,5996933594,19
Mariana Arvizu Peña,3940760911,19
Julián Martínez Verduzco,7954758107,22
Julián Calles Heras,3559860965,20
César Moreno Fernandez,4635252001,24
Lourdes Rosas Valenzuela,2927681162,24
Regina Valle Fernandez,4501966405,18
Kenia Caro Lobo,9679052801,19
Ernesto Valle Escalante,0694210729,23
Fernanda Mancera Calles,4643126768,19
Susana Leo Cano,3421644892,20
Karina Durazo Ramirez,3467582018,23
Susana Martínez Verduzco,9342723204,20
Luis González Ramirez,3664276339,25
Raquel Valenzuela Mancera,4191016496,23
Mario Castañeda Monteverde,9926545230,19
América Camacho Elías,6106762489,18
Lourdes Jimenez Medina,3312257917,20
Luis Domínguez Orozco,1562731442,23
Czarina González Chávez,2266975915,20
Mario Almada Cadena,1491053346,25
Czarina Arroyo Elías,8893307508,23
Lourdes Mendez Martínez,1931883434,22
Regina Andre Castañeda,6681877939,23
Julio Mendez Flores,7230637940,24
Mario Cano Moreno,9335960094,23
Ana Pérez Cano,4580562418,24
Raquel Galaz Cruz,5869999275,21
Raquel Orozco Castañeda,8517095000,23
Ema Durazo Rojas,6126119099,23
Elvia Cuevas Mendez,0190197044,22
César Tellez Cabada,2500190192,21
Juan Cruz Reza,8432956850,19
Teresa González Reza,6609328923,25
Isabel Ramirez Ortiz,5364420870,22
Kevin Caro Cadena,7681859815,25
Kim Galaz Vazquez,4971484837,23
Czarina Vazquez Aldama,6243874888,24
Teresa Mancera Rosas,9699952012,19
Rosa Reyes Cruz,2186298547,22
Kimberly Durazo Jimenez,3897515072,24
José Pino Mendez,6485513271,23
Kevin Fernandez Tellez,7888946867,19
Sebastián Monteverde Gutierrez,7949008355,19
Isabel Tellez Aldama,5633820299,18
Ema Balderrama Romero,7353492522,19
Domingo Ozuna Espinoza,4712973874,24
Kimberly Mendoza González,3256857845,18
Juan Peña García,7653111247,22
Elvia Encinas Arredondo,9704145609,22
Elvia Wong Ramirez,1129499005,25
Julián Mancera Pérez,7789531773,24
Julio Tellez Pino,6019675008,18
Alberto Rodríguez Lobo,2914859722,23
Karina Valle Mendez,8301687797,24
Susana Cuevas Cruz,7352296082,20
Ana Moreno Córdova,5984636003,22
Eva Pulido Galaz,8626261576,25
Julián Domínguez Ozuna,8144992932,24
Domingo Cano González,7983933074,22
María Cabada Ortiz,1421318434,24
Susana Cadena Camacho,0026581948,23
Czarina Pérez López,9856845183,20
Alberto Nuñez Garza,3323810167,23
Fernanda Reza Islas,3686842675,19
Rosa Escalante Garza,3481438321,20
Domingo Heras Peña,5380279770,23
Ernesto Cabada Rosas,3850194038,20
Julián Caro Ortiz,7048255929,22
América Ramirez Cano,8090587251,22
América Moreno Mendoza,4890176439,18
Lourdes Chávez Reyes,1732554446,21
Ema Elías Pino,0838091061,22
Rosa Orozco Cruz,6919544341,21
Alan Ayala Balderrama,4591322063,24
Adán Orozco Pino,6728680040,18
Alberto Ramos Pulido,5951045732,23
Adán Martínez Flores,8025845779,23
América Mata Leo,8087986421,22
Mario Moreno Flores,5449317324,22
César Cadena Yanes,0043815738,23
Juan Yanes Yanes,2590079919,18
Ernesto Pino Alemán,7865401932,21
Armando Cabada Rosas,7615543264,19
Armando Elías Arvizu,6693174428,25
Julián Domínguez Camacho,4528749755,22
Regina Martínez Durazo,6819083038,21
José Cruz Rosas,6068291442,20
Julián Moreno Arredondo,1175929697,23
Rosa Caro Martínez,3256972958,22
Kimberly Coronado Ramirez,6796569489,19
Alan Cabada Escalante,3503824496,25
Eva Ortiz Flores,3751236477,23
Sebastián Orozco Andre,4466133301,22
Ernesto Chávez Ozuna,1005656616,19
Domingo Yanes López,7485261699,21
Julio Arvizu Peña,3533245401,22
Julián Romero Flores,9846571768,23
Susana Fernandez Wong,6145459454,19
Juan Mancera Cabada,0500490028,22
Kim Rodríguez Yanes,6316841874,20
Guadalupe Rosales Aldama,8916973594,24
Kim Pérez Coronado,4274627714,24
Adán Chávez Rosas,0353850285,22
Adán Verduzco Alemán,2429056748,21
Karina Valenzuela Ayala,4258887079,23
América Mendez Mendoza,1335267224,18
Karen Escalante Moreno,0602068455,24
Fernanda Fernandez Ortiz,8828789971,20
Adán Durazo Leo,5786179928,24
Alberto Wong Aldama,8694291736,20
Julián Romero García,3651189564,21
Raquel García López,2618910549,22
Karen Heras Wong,4661909051,20
América Domínguez Valenzuela,4745846856,23
Susana Mancera Jimenez,1207841220,19
Ana Moreno Andre,3453267813,18
América Valle Chávez,4674042310,22
Alan Ramirez Ortiz,4537888109,18
César Wong Pino,6928972804,25
Ernesto Garza Reyes,5194765814,18
Ema Orozco Rodríguez,3752009750,18
Ernesto Castañeda Arvizu,7827032532,22
Carlos Ramirez Domínguez,2605177050,18
Czarina Ramos Mancera,0495287055,25
Socorro Espinoza Heras,5626837284,24
Regina Pérez Córdova,9014027283,22
Raquel Rosales Vazquez,8163970966,25
Kimberly Ramos Garza,9801548457,24
Sebastián Balderrama Rodríguez,3226370292,22
Ana Pérez Chávez,9101403449,18
Karla Islas Valle,0245672460,23
Kevin Ortiz Moreno,6524990500,25
Julio Nuñez Balderrama,0519839567,18
Ana Calles Pérez,7454311083,18
Isabel Gutierrez Ramos,4619983816,24
Karina Arredondo Calles,4590606587,25
Armando Domínguez Cuevas,4710304626,21
Armando Verduzco Coronado,5400465614,21
María Islas Calles,1499079999,22
Alberto Balderrama Arredondo,8752463762,22
Czarina Wong Arredondo,0194794531,25
Ernesto Flores Jimenez,0583294109,20
Socorro Rodríguez Reza,5598199395,25
Fernanda Lobo Gutierrez,7881298085,22
Mariana Chávez González,7614485160,18
América García Nuñez,1756730593,19
Alberto Pino Reza,2834052936,18
César Orozco Fernandez,7525708561,22
Julián Islas Pulido,7267795129,20
Isabel Camacho Leo,1735539810,18
Alan Moreno Elías,1102990463,18
Armando Flores Ochoa,6771125144,19
Ema Cadena Moreno,3803827366,19
Rafael Pérez Ramirez,5671919227,18
Sebastián Monteverde Tellez,1670400507,19
Adán Peña Arredondo,6140990616,24
Kevin Mancera Balderrama,4933287161,23
Ernesto Flores Cano,2099300774,22
Ada Mancera Moreno,9548957083,24
Carlos Castañeda Rojas,9347288980,22
Carlos Mendoza Rodríguez,8096581228,24
Julio Pérez Ozuna,6740220687,19
Czarina Rosales Verduzco,0515138267,18
Raquel Domínguez Cabada,7159597945,18
Ana Medina Chávez,9973634822,22
Carlos Ramirez Almada,5389258069,22
